ID,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,sqm_living15,sqm_lot15
279,2015-05-05,455000.0,4,2,205,4587,1,no waterfront,0,3,8,205,0,1997,0,248,4588
280,2015-05-05,405000.0,3,1,222,557,1,no waterfront,0,3,6,115,106,1908,0,187,557
281,2014-07-03,304900.0,4,1,241,1052,1,no waterfront,0,4,7,149,91,1969,0,159,1030
282,2015-02-27,170000.0,2,1,79,489,1,no waterfront,0,3,6,79,0,1931,0,153,815
283,2015-05-13,2050000.0,5,3,355,787,2,no waterfront,1,5,9,244,111,1905,1994,283,701
284,2014-06-30,780000.0,4,2,325,654,2,no waterfront,0,3,9,325,0,2005,0,364,730
285,2015-04-10,330000.0,3,3,224,1296,1,no waterfront,0,4,8,161,63,1988,0,238,1235
286,2014-09-05,370000.0,4,2,252,805,2,no waterfront,0,3,9,252,0,1992,0,223,752
287,2014-10-17,467000.0,5,2,232,1254,1,no waterfront,0,3,7,171,60,1979,0,213,905
288,2015-02-09,405000.0,3,1,155,624,1,no waterfront,0,3,7,105,49,1980,0,155,680
289,2014-07-02,675000.0,5,2,269,956,1,no waterfront,0,3,8,134,134,1985,0,214,956
290,2014-08-12,500000.0,2,1,152,1309,1,no waterfront,0,4,7,105,46,1954,0,141,1256
291,2014-07-23,389999.0,4,2,175,1465,2,no waterfront,0,4,7,175,0,1968,0,223,1417
292,2015-02-24,630000.0,4,1,274,838,1,no waterfront,2,4,8,165,108,1975,0,196,891
293,2014-10-22,360000.0,4,2,200,885,2,no waterfront,0,3,9,200,0,1992,0,211,923
294,2014-10-02,580000.0,4,3,304,1027,2,no waterfront,0,3,8,210,93,1986,0,215,1022
295,2014-07-09,550000.0,3,2,183,387,2,no waterfront,3,5,8,117,65,1929,0,222,387
296,2014-07-10,879000.0,4,2,312,2054,2,no waterfront,0,3,10,312,0,1994,0,292,1056
297,2014-08-22,265000.0,3,2,122,832,1,no waterfront,0,3,7,122,0,1993,0,161,679
298,2015-03-04,446500.0,3,2,246,676,2,no waterfront,0,3,8,246,0,1990,0,222,670
299,2014-06-02,404000.0,3,1,188,824,1,no waterfront,0,3,7,123,65,1963,0,198,519
300,2014-05-29,267500.0,3,1,147,1106,1,no waterfront,2,3,7,101,46,1957,0,151,840
301,2014-06-24,3075000.0,4,5,422,1731,1,has waterfront,4,3,10,241,181,2002,0,422,1812
302,2014-08-11,335000.0,3,2,226,709,2,no waterfront,0,3,8,226,0,1998,0,233,734
303,2014-06-19,576000.0,3,2,180,836,1,no waterfront,0,4,7,90,90,1948,0,203,679
304,2015-04-01,208633.0,3,2,189,353,2,no waterfront,0,3,8,189,0,2006,0,220,426
305,2015-01-15,315000.0,3,2,204,812,1,no waterfront,0,4,7,104,100,1964,0,135,941
306,2015-02-17,725000.0,3,1,178,306,1,no waterfront,0,4,8,89,89,1913,0,161,371
307,2015-04-03,550000.0,4,2,167,719,1,no waterfront,0,4,8,130,37,1965,0,167,768
308,2014-06-12,610750.0,4,2,202,677,2,no waterfront,0,3,8,202,0,1984,0,209,908
309,2015-02-28,550700.0,2,1,93,464,1,no waterfront,0,4,6,93,0,1908,0,135,464
310,2015-01-08,665000.0,4,2,308,982,2,no waterfront,0,5,8,206,102,1960,0,252,773
311,2015-02-09,834000.0,4,2,220,371,1,no waterfront,2,5,8,183,36,1928,0,226,534
312,2014-10-23,201000.0,5,1,154,7284,1,no waterfront,0,3,6,154,0,1915,0,154,7284
313,2014-05-02,2384000.0,5,2,339,840,2,no waterfront,4,5,10,313,26,1921,0,267,501
314,2014-06-18,1384000.0,4,3,398,1124,1,no waterfront,3,3,11,249,148,1997,0,358,1044
315,2014-12-09,1400000.0,4,3,398,1124,1,no waterfront,3,3,11,249,148,1997,0,358,1044
316,2014-11-05,305000.0,4,2,181,715,1,no waterfront,0,3,8,125,55,1979,0,199,682
317,2015-04-08,487000.0,3,2,240,1305,1,no waterfront,0,5,8,159,80,1948,0,145,758
318,2015-05-11,390000.0,3,2,179,6029,1,no waterfront,0,4,8,179,0,1988,0,218,5341
319,2014-07-23,548000.0,2,1,136,358,1,no waterfront,0,4,7,108,27,1916,0,145,358
320,2014-11-22,268750.0,4,1,74,815,1,no waterfront,0,3,6,74,0,1943,0,121,815
321,2014-05-13,819900.0,5,2,292,661,2,no waterfront,0,3,9,292,0,2013,0,144,778
322,2014-10-23,520000.0,3,2,188,1505,2,no waterfront,0,3,8,188,0,1984,0,247,1668
323,2014-07-21,230000.0,3,2,134,1040,1,no waterfront,0,3,7,134,0,2003,0,141,884
324,2015-02-02,240000.0,3,1,140,952,1,no waterfront,0,3,7,140,0,1969,0,140,906
325,2014-09-05,232000.0,2,1,115,1123,1,no waterfront,0,3,6,89,26,1922,1984,169,693
326,2015-03-11,240500.0,2,1,115,1123,1,no waterfront,0,3,6,89,26,1922,1984,169,693
327,2014-10-27,274975.0,3,2,281,4181,2,no waterfront,0,3,9,281,0,1987,0,286,3324
328,2014-09-05,740000.0,4,2,190,408,1,no waterfront,0,4,9,190,0,1922,0,215,510
329,2015-04-28,186375.0,3,1,92,709,1,no waterfront,0,2,7,92,0,1952,0,106,706
330,2014-07-25,790000.0,3,2,220,955,1,no waterfront,0,4,9,147,72,1977,0,232,929
331,2014-09-16,880000.0,4,3,260,627,2,no waterfront,0,3,9,175,84,1951,2002,220,568
332,2015-04-16,279000.0,6,1,208,1038,2,no waterfront,0,4,7,208,0,1955,0,147,739
333,2014-07-29,295000.0,3,2,168,978,1,no waterfront,2,3,8,168,0,1991,0,177,970
334,2015-04-08,640000.0,2,1,99,464,1,no waterfront,0,3,7,99,0,1924,0,158,464
335,2014-07-03,940000.0,4,2,231,884,2,no waterfront,0,5,9,231,0,1968,0,257,884
336,2014-10-07,260000.0,4,2,182,486,2,no waterfront,0,3,7,182,0,2003,0,167,547
337,2014-06-02,559900.0,3,2,272,517,1,no waterfront,0,3,9,172,99,2004,0,239,1026
338,2014-07-22,791500.0,4,2,140,325,1,no waterfront,0,5,7,140,0,1911,0,169,348
339,2014-08-26,265000.0,3,1,131,766,1,no waterfront,0,3,7,131,0,1954,0,161,743
340,2015-05-01,245000.0,3,1,161,1072,1,no waterfront,0,3,7,161,0,1954,0,81,7284
341,2015-04-24,485000.0,4,1,237,4087,2,no waterfront,0,4,7,237,0,1962,0,237,1371
342,2014-11-06,684000.0,4,3,282,781,2,no waterfront,0,3,9,224,57,2010,0,322,749
343,2014-09-09,425000.0,3,1,232,635,1,no waterfront,0,3,8,120,111,1957,0,146,807
344,2014-10-17,309600.0,4,1,118,1858,1,no waterfront,0,4,6,118,0,1991,0,154,1858
345,2014-07-18,552250.0,4,2,239,540,2,no waterfront,0,3,8,239,0,2002,0,221,540
346,2014-07-23,165000.0,4,1,92,662,1,no waterfront,0,3,6,92,0,1943,0,94,663
347,2014-12-29,239900.0,4,1,92,662,1,no waterfront,0,3,6,92,0,1943,0,94,663
348,2014-12-05,320000.0,2,1,99,3031,1,no waterfront,0,4,6,99,0,1930,0,126,2987
349,2014-10-21,206600.0,3,2,129,1250,1,no waterfront,0,4,7,129,0,1987,0,159,1122
350,2015-04-16,387000.0,4,1,232,714,1,no waterfront,0,3,7,116,116,1973,0,189,803
351,2014-06-04,299000.0,1,0,52,1125,1,no waterfront,0,3,4,52,0,1967,0,120,1784
352,2014-09-22,855000.0,4,2,210,971,2,no waterfront,0,3,9,210,0,1965,0,242,945
353,2015-01-26,315000.0,3,1,176,1337,1,no waterfront,0,4,7,120,55,1954,0,180,1337
354,2014-12-03,437500.0,2,1,91,289,1,no waterfront,2,5,7,73,18,1907,0,179,289
355,2015-03-24,252000.0,4,1,143,1839,1,no waterfront,0,4,7,97,46,1969,0,152,2104
356,2014-06-04,375000.0,4,1,204,694,1,no waterfront,0,5,7,102,102,1955,0,148,535
357,2014-08-06,300000.0,4,2,177,451,2,no waterfront,0,3,7,177,0,2005,0,186,472
358,2014-10-06,420000.0,4,1,162,891,1,no waterfront,0,4,7,162,0,1954,0,162,978
359,2014-05-05,900000.0,3,1,123,7243,1,no waterfront,0,3,7,123,0,1928,1954,124,1643
360,2014-08-05,679900.0,3,2,226,534,2,no waterfront,2,3,9,183,42,2000,0,141,534
361,2014-06-05,463000.0,3,2,152,2784,2,no waterfront,0,3,7,152,0,1992,0,146,2638
362,2014-08-28,380000.0,5,2,256,1053,2,no waterfront,0,4,9,256,0,1978,0,229,1053
363,2014-12-10,329500.0,4,2,169,735,2,no waterfront,0,3,7,169,0,1994,0,169,758
364,2014-08-19,604950.0,3,2,196,521,1,no waterfront,0,3,8,124,71,2013,0,189,869
365,2014-09-17,795000.0,5,2,282,889,1,no waterfront,2,4,8,152,130,1966,0,271,817
366,2015-01-30,465000.0,3,2,170,3756,2,no waterfront,0,3,7,170,0,1994,0,128,4092
367,2015-03-26,673000.0,4,2,277,966,2,no waterfront,0,3,9,277,0,2002,0,198,1621
368,2014-10-01,810000.0,4,2,327,1432,2,no waterfront,0,3,10,327,0,1991,0,315,1993
369,2015-04-23,785000.0,4,2,226,6448,1,no waterfront,0,4,8,177,49,1989,0,257,2263
370,2014-11-20,338000.0,4,3,194,696,1,no waterfront,0,3,7,127,66,1986,0,168,710
371,2014-12-04,280000.0,3,2,132,670,2,no waterfront,0,3,7,132,0,1993,0,132,670
372,2014-10-01,315000.0,4,2,202,999,1,no waterfront,0,5,7,102,100,1954,0,168,643
373,2015-03-24,530000.0,4,2,202,999,1,no waterfront,0,5,7,102,100,1954,0,168,643
374,2014-12-23,380000.0,5,3,320,921,2,no waterfront,0,3,9,320,0,2004,0,265,903
375,2014-08-11,297000.0,3,2,134,702,2,no waterfront,0,3,7,134,0,1994,0,153,708
376,2014-05-20,730000.0,4,2,300,681,2,no waterfront,0,3,10,300,0,2004,0,323,691
377,2014-06-09,450000.0,3,1,152,1254,1,no waterfront,0,3,7,103,49,1940,0,164,1170
378,2014-10-27,275000.0,3,3,147,719,1,no waterfront,0,3,7,98,49,1997,0,156,696
379,2015-04-29,595000.0,4,2,187,264,2,no waterfront,0,3,7,187,0,1960,0,177,289
380,2015-04-21,435000.0,3,1,120,311,1,no waterfront,0,3,7,120,0,1904,2014,147,239
381,2014-09-16,270000.0,2,1,128,19505,1,no waterfront,0,1,6,128,0,1954,0,290,1845
382,2014-08-05,950000.0,3,3,375,1332,2,no waterfront,0,3,10,281,93,1986,0,312,1313
383,2015-03-13,389000.0,4,2,197,495,2,no waterfront,0,3,7,197,0,2001,0,213,643
384,2015-01-21,560000.0,4,2,236,724,1,no waterfront,0,3,8,146,90,1968,0,224,747
385,2014-07-28,1350000.0,5,3,445,1392,2,no waterfront,2,3,11,323,122,1998,0,376,1765
386,2014-11-11,799000.0,4,2,233,1076,2,no waterfront,0,4,8,233,0,1969,0,227,900
387,2014-06-25,365500.0,3,2,130,891,1,no waterfront,0,4,7,130,0,1983,0,130,891
388,2014-05-15,252350.0,3,2,153,683,1,no waterfront,0,3,7,107,45,1979,0,158,682
389,2014-09-05,403950.0,4,2,196,1280,2,no waterfront,0,3,8,196,0,1993,0,174,1114
390,2014-08-01,385000.0,4,1,189,996,1,no waterfront,0,3,7,128,61,1954,0,149,930
391,2014-12-10,345000.0,4,1,143,707,1,no waterfront,0,3,7,143,0,1957,0,134,707
392,2014-09-17,490000.0,3,2,183,290,2,no waterfront,0,4,9,183,0,1979,0,181,265
393,2014-06-18,330000.0,3,2,148,2506,2,no waterfront,0,3,8,148,0,2005,0,166,2577
394,2014-05-12,927000.0,4,2,306,1123,2,no waterfront,0,3,8,306,0,1953,0,295,1137
395,2014-07-28,1118000.0,4,2,356,1543,2,no waterfront,1,4,10,356,0,1983,0,334,1537
396,2015-04-30,330000.0,2,1,113,929,1,no waterfront,0,5,7,113,0,1950,0,185,891
397,2015-03-09,530000.0,5,2,252,817,1,no waterfront,0,4,7,139,113,1958,0,196,817
398,2014-06-23,365000.0,4,2,180,2378,1,no waterfront,0,1,8,180,0,1962,0,185,935
399,2014-06-19,378750.0,3,2,200,278,1,no waterfront,0,3,7,117,83,1909,2011,98,325
400,2014-06-19,269900.0,4,1,142,812,1,no waterfront,0,4,7,142,0,1968,0,129,812
401,2015-03-06,557000.0,3,3,158,194,2,no waterfront,0,3,8,119,39,2008,0,151,143
402,2014-08-25,360000.0,4,1,346,1577,1,no waterfront,0,4,7,199,146,1974,0,174,1575
403,2015-04-22,352000.0,2,1,87,464,1,no waterfront,0,4,7,87,0,1937,0,144,418
404,2015-02-24,437000.0,3,2,162,2077,2,no waterfront,0,3,8,162,0,1994,0,225,2077
405,2014-06-18,322500.0,4,2,169,627,2,no waterfront,0,3,7,169,0,1994,0,169,660
406,2014-09-12,650000.0,3,3,140,185,2,no waterfront,0,3,9,123,16,2001,0,140,125
407,2014-08-06,450000.0,3,2,119,112,3,no waterfront,0,3,8,119,0,2001,0,119,300
408,2015-04-17,278500.0,3,2,145,487,1,no waterfront,0,3,7,145,0,1998,0,145,487
409,2015-04-27,364950.0,4,2,179,646,2,no waterfront,0,3,8,179,0,1995,0,194,649
410,2014-09-11,840000.0,4,3,263,3729,1,no waterfront,4,4,10,263,0,1986,0,295,3423
411,2015-03-18,268000.0,3,2,143,755,2,no waterfront,0,3,7,143,0,1991,0,143,755
412,2014-07-16,517534.0,2,1,77,13373,1,no waterfront,0,3,5,77,0,2006,0,128,13373
413,2014-11-04,632925.0,3,2,277,2995,2,no waterfront,0,4,8,277,0,1978,0,277,3390
414,2014-07-23,577500.0,3,2,185,673,2,no waterfront,0,3,9,185,0,1995,0,227,754
415,2015-02-12,339000.0,4,1,222,694,1,no waterfront,2,3,7,222,0,1920,0,264,637
416,2014-09-09,570000.0,3,1,270,3480,1,no waterfront,0,4,7,142,128,1967,0,234,1699
417,2014-06-26,563500.0,4,1,193,16187,1,no waterfront,0,3,7,149,44,1964,0,249,16187
418,2015-01-05,423000.0,4,2,204,868,1,no waterfront,0,5,7,119,84,1962,0,177,804
419,2014-12-23,355000.0,3,2,172,467,2,no waterfront,0,3,8,172,0,2012,0,215,507
420,2014-07-10,1550000.0,5,4,563,15944,2,no waterfront,0,3,12,563,0,1999,0,434,19627
421,2014-12-03,482000.0,2,1,88,367,1,no waterfront,0,3,7,88,0,1941,0,122,376
422,2014-07-30,625000.0,3,1,148,848,1,no waterfront,0,5,7,148,0,1955,0,146,910
423,2014-12-19,538000.0,3,2,209,1080,2,no waterfront,0,3,8,209,0,1988,0,219,1080
424,2015-01-07,380000.0,3,2,211,952,2,no waterfront,0,4,8,211,0,1985,0,214,937
425,2014-07-17,375000.0,2,1,87,475,1,no waterfront,0,3,7,87,0,1909,0,120,475
426,2015-04-03,245000.0,3,2,142,789,1,no waterfront,0,5,7,95,46,1996,0,171,756
427,2014-11-14,310000.0,5,1,203,2532,1,no waterfront,0,4,7,203,0,1947,1974,150,3667
428,2015-02-25,1300000.0,3,2,218,1395,1,no waterfront,0,4,8,164,53,1976,0,327,1459
429,2014-05-06,397000.0,4,2,133,713,1,no waterfront,0,3,7,111,22,1971,0,135,897
430,2015-05-12,365000.0,3,2,204,376,2,no waterfront,0,3,8,204,0,2005,0,214,472
431,2014-10-28,328500.0,4,3,212,766,2,no waterfront,0,3,9,212,0,1990,0,212,766
432,2014-09-08,988000.0,4,3,375,1830,2,no waterfront,0,3,11,375,0,1987,0,365,2033
433,2014-07-22,1000000.0,4,2,242,304,1,no waterfront,0,5,8,178,64,1922,0,168,304
434,2014-09-03,237000.0,3,2,138,198,2,no waterfront,0,3,7,138,0,2005,0,138,194
435,2014-09-19,525000.0,4,2,227,490,2,no waterfront,0,3,8,227,0,2003,0,213,434
436,2014-09-16,749000.0,4,2,158,894,1,no waterfront,0,3,9,133,25,1976,2014,198,848
437,2014-08-21,722500.0,5,2,452,1096,2,no waterfront,0,3,10,322,130,1983,0,295,1058
438,2015-03-12,843000.0,3,2,290,812,2,no waterfront,0,3,10,290,0,1991,0,265,836
439,2014-07-08,438000.0,2,2,117,127,3,no waterfront,0,3,8,117,0,2000,0,149,287
440,2014-09-16,578000.0,3,1,196,1010,1,no waterfront,2,3,8,143,53,1977,0,228,1092
441,2014-09-23,227950.0,3,1,155,764,1,no waterfront,0,5,7,155,0,1954,0,192,456
442,2014-07-22,196000.0,3,2,192,1075,2,no waterfront,0,3,7,192,0,1974,0,175,698
443,2014-07-15,641000.0,2,1,131,495,1,no waterfront,0,3,8,99,32,1953,0,222,502
444,2015-04-22,350000.0,3,1,116,20436,1,no waterfront,0,4,6,116,0,1980,0,179,19546
445,2014-08-19,205000.0,3,1,87,741,1,no waterfront,0,4,7,87,0,1960,0,106,747
446,2014-12-02,400000.0,3,1,178,845,1,no waterfront,0,3,7,178,0,1968,0,178,906
447,2014-11-10,1030000.0,3,2,329,911,1,no waterfront,0,3,10,242,86,2005,0,337,715
448,2015-03-19,505000.0,3,2,117,507,1,no waterfront,0,3,7,117,0,1972,0,140,507
449,2014-10-09,475000.0,5,2,217,668,1,no waterfront,0,3,7,120,96,1975,0,179,670
450,2014-11-05,520000.0,3,2,240,860,1,no waterfront,0,5,8,133,106,1977,0,239,877
451,2015-05-02,1450000.0,3,4,368,2315,2,no waterfront,2,3,10,302,65,1977,1999,242,1285
452,2014-12-31,333500.0,3,1,113,904,1,no waterfront,0,3,7,113,0,1965,0,151,929
453,2015-02-22,232000.0,3,1,130,966,1,no waterfront,0,4,6,130,0,1976,0,114,948
454,2015-04-21,691100.0,3,2,219,1497,1,no waterfront,0,4,8,158,60,1983,0,196,1497
455,2014-10-14,811000.0,3,1,173,919,1,no waterfront,0,4,8,173,0,1960,0,176,929
456,2014-05-20,551000.0,3,2,262,539,2,no waterfront,0,3,9,262,0,2001,0,232,537
457,2015-01-08,496500.0,3,2,209,338,2,no waterfront,0,3,8,209,0,1994,0,218,344
458,2014-11-26,705000.0,3,3,183,1948,2,has waterfront,3,4,9,164,18,1980,0,211,7004
459,2014-06-12,578000.0,4,2,291,857,1,no waterfront,2,5,9,164,127,1966,0,228,891
460,2015-01-28,255000.0,3,1,115,804,1,no waterfront,0,5,7,115,0,1986,0,138,763
461,2014-06-26,1050000.0,4,3,320,727,2,no waterfront,0,3,10,320,0,2007,0,299,795
462,2015-03-05,348000.0,3,2,238,788,2,no waterfront,0,4,8,238,0,1989,0,222,747
463,2014-11-04,230000.0,3,2,140,317,2,no waterfront,0,3,7,140,0,1985,0,145,350
464,2014-12-09,359500.0,4,2,222,1045,2,no waterfront,0,3,9,222,0,1988,0,230,1045
465,2014-11-12,330000.0,3,1,91,650,1,no waterfront,0,3,6,91,0,1953,0,113,650
466,2014-05-23,80000.0,1,0,39,469,1,no waterfront,0,2,4,39,0,1912,0,111,696
467,2014-12-01,465000.0,3,1,137,590,1,no waterfront,0,3,7,137,0,1954,0,137,590
468,2014-10-15,325000.0,4,2,171,680,2,no waterfront,0,3,8,171,0,1997,0,195,680
469,2015-01-07,340500.0,3,2,210,2603,1,no waterfront,0,4,7,178,32,1947,0,164,1378
470,2015-01-06,342500.0,3,2,168,482,2,no waterfront,0,3,8,168,0,1993,0,168,575
471,2014-06-23,290900.0,2,2,149,1635,2,no waterfront,0,3,6,149,0,1930,1983,121,1203
472,2015-02-13,868700.0,3,4,356,572,2,no waterfront,0,3,10,356,0,2000,0,300,716
473,2014-11-13,1199000.0,4,2,381,780,2,no waterfront,1,3,9,290,91,1928,2013,261,780
474,2014-10-14,1150000.0,4,3,389,953,2,no waterfront,0,3,11,292,96,2000,0,399,1107
475,2014-08-11,859900.0,4,2,314,585,2,no waterfront,0,3,9,314,0,2011,0,314,660
476,2014-08-08,520000.0,4,2,175,279,2,no waterfront,0,3,7,175,0,2003,0,146,278
477,2014-07-11,460000.0,3,2,149,234,2,no waterfront,2,3,9,100,49,2005,0,149,387
478,2014-09-01,438924.0,3,1,97,426,1,no waterfront,0,3,7,78,18,1949,0,164,501
479,2015-04-06,315000.0,2,1,58,608,1,no waterfront,0,3,5,58,0,1918,0,131,608
480,2014-07-18,590000.0,4,2,270,989,1,no waterfront,2,3,8,165,104,1975,0,271,1020
481,2014-11-04,378500.0,4,1,157,802,1,no waterfront,0,3,7,78,78,1955,0,150,836
482,2014-06-03,328500.0,3,2,181,755,2,no waterfront,0,4,9,181,0,1990,0,218,714
483,2015-03-25,849950.0,3,3,277,907,2,no waterfront,0,4,8,277,0,1973,0,207,1073
484,2014-10-27,525000.0,3,1,125,557,1,no waterfront,2,3,7,83,41,1950,0,160,558
485,2015-04-10,1385000.0,4,3,451,16845,2,no waterfront,0,3,9,451,0,1993,0,357,16845
486,2015-04-28,295000.0,4,2,200,717,1,no waterfront,0,4,8,135,65,1978,0,191,766
487,2014-07-11,1067000.0,6,3,451,1095,2,no waterfront,0,3,11,358,92,1998,0,334,1095
488,2014-07-21,207950.0,2,2,82,464,1,no waterfront,0,3,6,82,0,1917,0,172,464
489,2014-12-16,699900.0,4,2,261,678,2,no waterfront,0,3,9,261,0,2002,0,261,678
490,2015-02-10,1280000.0,5,2,315,882,2,no waterfront,1,4,8,315,0,1977,0,286,1029
491,2014-11-20,452000.0,4,1,146,682,1,no waterfront,0,4,7,89,57,1963,0,144,682
492,2015-02-05,370000.0,3,2,156,467,1,no waterfront,1,4,7,156,0,1987,0,156,457
493,2015-01-27,232000.0,3,1,120,1043,1,no waterfront,0,5,7,120,0,1968,0,120,1002
494,2014-10-30,669950.0,5,2,261,1306,2,no waterfront,0,4,7,221,40,1960,0,177,965
495,2014-06-14,397500.0,3,2,140,623,1,no waterfront,0,3,7,99,40,1972,0,154,613
496,2014-05-12,490000.0,2,2,114,129,2,no waterfront,0,3,8,80,33,2004,0,115,125
497,2015-01-28,725000.0,4,2,196,384,2,no waterfront,0,3,9,158,37,1925,2003,133,410
498,2014-09-17,299000.0,3,2,286,1824,1,no waterfront,2,4,7,149,136,1958,0,225,1152
499,2014-08-18,625000.0,2,1,138,534,1,no waterfront,0,4,7,110,27,1900,0,147,373
500,2014-11-06,437500.0,3,2,196,418,2,no waterfront,0,3,7,196,0,2000,0,235,447
501,2015-05-10,650000.0,4,2,295,505,2,no waterfront,0,3,9,295,0,2003,0,281,495
502,2014-05-19,475000.0,2,1,138,355,1,no waterfront,0,3,7,79,58,1929,0,135,355
503,2014-05-02,342000.0,3,2,179,1109,1,no waterfront,0,4,8,179,0,1966,0,204,1191
504,2014-10-15,1197350.0,4,2,257,724,2,no waterfront,0,3,10,257,0,1999,0,252,929
505,2015-02-10,280000.0,3,1,155,1078,1,no waterfront,0,4,7,155,0,1963,0,179,947
506,2014-05-21,240000.0,2,1,123,668,1,no waterfront,0,3,7,123,0,1993,0,134,1085
507,2014-05-27,529000.0,3,1,112,309,1,no waterfront,0,4,7,112,0,1924,0,152,309
508,2015-02-02,442000.0,3,1,110,473,1,no waterfront,0,4,7,95,14,1941,0,157,473
509,2014-05-08,615000.0,2,1,143,638,1,no waterfront,0,4,7,76,66,1946,0,131,514
510,2014-06-12,1485000.0,4,3,374,1003,2,no waterfront,0,3,10,374,0,2006,0,200,668
511,2015-05-05,585000.0,4,1,225,702,1,no waterfront,0,4,8,146,78,1981,0,183,812
512,2015-03-05,480000.0,4,2,241,723,2,no waterfront,0,3,8,241,0,2005,0,262,723
513,2014-07-21,1095000.0,5,3,409,5301,2,no waterfront,0,4,9,409,0,1990,0,269,4694
514,2014-11-05,290000.0,4,1,123,760,1,no waterfront,0,3,7,123,0,1949,0,113,61
515,2014-08-20,615000.0,3,1,176,464,1,no waterfront,0,5,7,88,88,1951,0,164,464
516,2015-03-11,300000.0,2,1,102,713,1,no waterfront,0,4,7,102,0,1950,0,135,713
517,2014-10-29,308000.0,3,1,183,3637,1,no waterfront,0,3,6,146,37,1932,0,172,1097
518,2015-05-07,750000.0,3,2,222,719,2,no waterfront,0,3,9,222,0,2001,0,193,800
519,2014-11-14,2250000.0,4,2,442,746,2,no waterfront,0,5,9,314,127,1916,0,274,866
520,2014-08-05,890000.0,4,3,295,18049,2,no waterfront,0,3,10,295,0,2005,0,204,16551
521,2015-03-25,288000.0,3,1,110,702,1,no waterfront,0,5,6,110,0,1958,0,110,702
522,2014-09-06,190000.0,2,1,58,557,1,no waterfront,0,3,6,58,0,1943,2005,136,635
523,2015-03-26,515000.0,5,3,235,474,1,no waterfront,0,3,8,141,93,2005,0,212,372
524,2014-11-05,235000.0,4,1,157,1026,1,no waterfront,0,4,5,157,0,1930,0,157,839
525,2014-08-18,275000.0,2,1,87,464,1,no waterfront,0,3,6,87,0,1951,0,87,464
526,2014-11-21,727500.0,2,2,115,847,1,no waterfront,0,4,7,115,0,1952,0,128,847
527,2014-06-20,650000.0,4,2,282,611,2,no waterfront,0,3,7,282,0,2003,0,254,611
528,2014-06-18,1600000.0,6,5,562,21428,2,no waterfront,3,3,11,562,0,2001,0,391,21736
529,2014-11-05,365000.0,4,1,147,658,1,no waterfront,0,3,6,147,0,1944,0,122,658
530,2014-10-08,662000.0,3,1,232,3432,1,no waterfront,0,3,9,232,0,1984,0,240,2679
531,2015-04-29,270500.0,3,2,165,729,1,no waterfront,0,3,7,122,42,1978,0,156,729
532,2015-05-05,200000.0,2,1,126,176,2,no waterfront,0,3,7,126,0,1978,0,126,176
533,2015-02-24,970000.0,4,3,440,7081,2,no waterfront,0,3,10,440,0,1987,0,310,4571
534,2014-06-24,160000.0,3,1,93,891,1,no waterfront,0,4,7,93,0,1962,0,130,897
535,2015-02-18,204000.0,3,1,96,687,1,no waterfront,0,4,6,96,0,1971,0,146,687
536,2015-02-18,358000.0,3,2,149,618,2,no waterfront,0,4,7,149,0,1985,0,165,699
537,2015-05-01,452000.0,4,1,145,768,1,no waterfront,0,3,7,145,0,1979,0,173,760
538,2014-12-04,595000.0,2,2,140,371,1,no waterfront,0,4,7,93,46,1900,0,178,371
539,2015-04-10,249000.0,3,2,126,565,1,no waterfront,0,3,7,126,0,1994,0,126,649
540,2015-03-10,346900.0,4,2,183,474,2,no waterfront,0,3,8,183,0,1999,0,207,474
541,2015-02-18,2125000.0,3,2,501,2236,2,has waterfront,4,4,12,501,0,1976,0,369,9696
542,2014-10-30,280000.0,4,2,144,404,2,no waterfront,0,3,7,144,0,2003,0,144,404
543,2014-10-13,318888.0,4,1,215,1114,1,no waterfront,0,4,8,210,4,1973,0,196,917
544,2014-09-11,530000.0,3,2,196,3764,1,no waterfront,0,3,8,196,0,1967,0,230,1253
545,2014-11-21,375000.0,3,2,196,1718,2,no waterfront,0,4,8,196,0,1983,0,196,1345
546,2015-04-22,910000.0,4,2,311,2716,2,no waterfront,0,3,11,311,0,1988,0,364,2297
547,2014-05-23,782000.0,4,2,221,893,2,no waterfront,0,4,10,221,0,1991,0,237,907
548,2015-03-19,259950.0,2,2,99,60,2,no waterfront,0,3,9,66,32,2008,0,99,86
549,2014-09-23,315000.0,4,2,213,1705,1,no waterfront,0,4,7,144,68,1979,0,173,890
550,2014-05-28,215000.0,2,1,122,823,1,no waterfront,0,4,6,122,0,1943,0,110,602
551,2014-07-23,705000.0,3,1,202,949,1,no waterfront,2,4,7,105,96,1946,0,202,792
552,2014-10-13,1450000.0,3,3,406,587,2,no waterfront,3,5,10,332,74,1952,0,286,713
553,2015-05-08,451000.0,3,1,166,911,2,no waterfront,0,3,7,166,0,1949,0,141,940
554,2014-09-02,261000.0,2,1,69,754,1,no waterfront,0,4,6,69,0,1943,0,124,812
555,2014-11-17,396000.0,3,1,120,769,1,no waterfront,0,5,7,120,0,1956,0,145,807
556,2014-07-22,725000.0,4,2,277,2709,2,no waterfront,3,3,9,277,0,1999,0,345,2709
557,2014-06-20,1950000.0,7,3,431,1415,2,no waterfront,1,3,11,265,165,1965,2003,300,1922
